,Total,,Government,,,,,,Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Securitized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total,,,,Treasury,,Agency,,Total,,Corporate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Corporate,,,,,,,,,,Total,,U.S. MBS,,,,,,,,,,,,,,,,,,,,U.S. CMBS,,,,,,Asset Backed,,,,,,,,,,Other Mtgs,,
,Total,,,,,,,,,,,,Financial Institutions,,,,,,,,,,,,,,Industrial,,,,,,,,,,,,,,,,,,,,Utility,,,,,,,,Total,,Supranationals,,Sovereigns,,Foreign Agency,,Foreign Local Govt,,Total,,,,Agency Fixed Rate,,,,,,,,,,Agency Hybrid ARM,,,,,,,,Total,,Non Agency CMBS,,Agency CMBS,,Total,,ABS,,,,,,,,Total,,
,Total,,,,,,,,,,,,,,Banking,,Brokerage Assetmanagers Exchanges,,Finance Companies,,Insurance,,REITS,,Other Financial,,Total,,Basic Industry,,Capital Goods,,Consumer Cyclical,,Consumer Non-Cyclical,,Energy,,Technology,,Transportation,,Communications,,Industrial Other,,Total,,Electric,,Natural Gas,,Other Utility,,Total,,,,,,,,,,,,,,,,GNMA 30 year,,Conventional 30 year,,15 year,,20 year,,Total,,3/1 Hybrid ARM,,5/1 Hybrid ARM,,7/1 Hybrid ARM,,Total,,,,,,,,,,Credit,,Auto,,Utility,,Total,,
,OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),OAS,Market Value (Abs),
09/11/2015,57.8,"18,014,545,399",1.5,"7,044,330,739",0.3,"6,503,192,041",15.7,"541,138,698",155.5,"5,403,661,956",161.8,"4,346,783,951",141.4,"1,404,963,550",132.6,"965,410,624",161.3,"35,361,953",131.9,"88,123,273",166.2,"207,269,117",173.6,"107,569,795",140.1,"1,228,789",174.1,"2,619,018,789",249.4,"203,723,795",132.5,"202,426,469",147.5,"307,702,413",139.1,"631,249,031",230.8,"457,726,029",132.8,"264,073,713",157.8,"98,443,277",198.4,"436,324,802",137.6,"17,349,259",150.2,"322,801,612",149.8,"296,612,768",149.8,"21,265,547",172.4,"4,923,297",129.5,"1,056,878,005",16.0,"287,252,765",208.5,"254,919,097",156.0,"301,864,740",150.8,"212,841,402",34.1,"5,566,552,703",28.5,"5,104,376,198",28.6,"5,064,552,169",19.7,"1,345,452,800",32.7,"2,822,891,977",29.3,"712,341,794",28.1,"183,865,598",11.4,"39,824,028",,,7.6,"19,007,508",14.9,"20,816,520",108.4,"347,786,650",137.4,"236,938,455",46.5,"110,848,195",61.7,"103,146,045",61.7,"103,146,045",47.8,"51,330,637",78.0,"47,749,136",46.0,"4,066,272",57.0,"11,243,810",
09/18/2015,55.2,"18,126,744,876",1.3,"7,149,984,118",0.2,"6,610,278,820",14.8,"539,705,297",150.2,"5,395,399,429",159.7,"4,364,445,062",139.5,"1,409,359,856",130.5,"968,244,932",161.9,"35,350,044",126.6,"87,766,493",165.5,"207,695,328",172.8,"109,071,461",133.5,"1,231,598",171.9,"2,631,256,925",246.8,"204,076,940",130.1,"202,707,422",145.3,"310,984,973",137.5,"634,077,641",228.6,"458,736,401",130.6,"264,956,957",156.6,"99,283,969",195.6,"439,333,203",135.2,"17,099,420",148.3,"323,828,280",147.9,"297,603,918",149.4,"21,267,011",169.0,"4,957,351",109.8,"1,030,954,367",15.1,"287,539,491",201.0,"257,190,315",90.6,"272,721,749",151.9,"213,502,812",32.4,"5,581,361,330",26.5,"5,122,750,641",26.6,"5,082,867,957",16.7,"1,350,581,060",31.2,"2,833,147,537",27.4,"714,620,718",26.0,"184,518,641",9.9,"39,882,683",,,6.4,"19,027,971",13.0,"20,854,712",109.8,"344,016,189",138.1,"233,050,676",50.5,"110,965,513",62.1,"103,339,070",62.1,"103,339,070",48.6,"51,363,996",77.7,"47,899,116",48.9,"4,075,958",56.7,"11,255,430",
09/25/2015,57.4,"18,128,012,836",1.5,"7,143,403,738",0.2,"6,603,133,516",17.2,"540,270,222",153.9,"5,387,287,568",162.9,"4,360,763,454",141.3,"1,413,208,889",133.8,"970,872,339",165.3,"35,241,348",114.1,"88,466,615",165.6,"207,364,983",175.3,"110,032,177",134.1,"1,231,426",176.1,"2,623,174,446",259.3,"202,222,244",131.7,"202,243,730",148.2,"310,844,048",138.7,"634,987,676",237.8,"454,303,455",132.2,"266,192,588",157.6,"99,036,367",200.8,"436,313,480",136.3,"17,030,859",150.1,"324,380,120",149.6,"298,272,062",152.2,"21,173,065",171.8,"4,934,993",115.6,"1,026,524,113",16.2,"288,332,848",216.7,"254,404,715",97.5,"270,916,897",152.6,"212,869,652",35.9,"5,597,321,531",30.6,"5,140,557,767",30.7,"5,099,839,361",21.7,"1,363,462,629",34.8,"2,837,201,535",32.0,"713,908,054",30.2,"185,267,143",13.2,"40,718,407",,,12.6,"20,830,366",13.9,"19,888,041",108.0,"342,636,246",137.7,"230,417,851",46.9,"112,218,395",61.6,"102,893,698",61.6,"102,893,698",47.9,"51,334,031",77.7,"47,607,762",45.6,"3,951,905",56.7,"11,233,820",
10/02/2015,60.7,"18,075,361,202",1.4,"7,068,905,952",0.1,"6,539,096,625",17.5,"529,809,327",162.4,"5,387,866,883",171.4,"4,367,124,247",147.5,"1,408,394,838",140.4,"966,300,420",170.3,"35,474,241",122.9,"86,327,570",170.2,"208,365,763",178.6,"110,701,477",137.1,"1,225,367",186.4,"2,631,762,273",266.1,"195,948,706",136.3,"203,036,273",157.3,"310,579,736",146.0,"637,470,688",262.9,"449,819,814",143.0,"280,367,222",163.6,"99,692,741",209.4,"437,597,226",142.0,"17,249,868",153.3,"326,967,135",152.8,"300,595,251",156.4,"21,340,973",168.9,"5,030,911",124.2,"1,020,742,636",19.4,"283,653,450",229.4,"255,010,999",109.1,"266,911,819",156.5,"215,166,369",37.7,"5,618,588,367",32.2,"5,160,037,412",32.4,"5,119,221,580",21.8,"1,369,008,987",37.4,"2,847,256,249",33.3,"716,888,614",30.8,"186,067,730",10.1,"40,815,831",,,10.7,"20,866,110",9.6,"19,949,721",110.3,"344,234,833",140.3,"231,452,423",48.7,"112,782,410",65.3,"103,039,648",65.3,"103,039,648",51.8,"51,518,271",81.2,"47,558,385",48.3,"3,962,992",58.5,"11,276,474",
10/09/2015,57.9,"18,100,307,922",1.5,"7,091,304,160",0.3,"6,560,161,630",17.1,"531,142,530",155.0,"5,402,296,247",164.3,"4,375,254,431",143.4,"1,406,985,329",135.3,"965,114,108",168.6,"35,783,993",125.0,"85,587,416",166.5,"207,587,072",176.7,"111,688,915",137.3,"1,223,826",177.3,"2,642,191,507",249.9,"197,254,375",131.8,"202,296,064",151.2,"312,612,036",138.7,"641,374,557",247.2,"453,279,168",139.6,"279,613,375",158.0,"99,351,062",198.2,"439,292,766",138.6,"17,118,104",149.6,"326,077,594",149.1,"299,837,408",152.7,"21,237,071",166.2,"5,003,115",115.2,"1,027,041,816",18.9,"287,610,636",202.3,"258,828,549",101.5,"267,349,508",156.5,"213,253,123",35.6,"5,606,707,516",29.9,"5,148,706,326",30.0,"5,107,999,429",20.9,"1,365,646,195",34.7,"2,841,104,795",29.1,"715,645,827",29.0,"185,602,612",15.0,"40,706,897",,,14.0,"20,821,457",16.0,"19,885,440",110.3,"342,527,991",138.5,"230,528,781",52.3,"111,999,211",66.6,"102,502,451",66.6,"102,502,451",51.5,"51,389,527",83.9,"47,164,983",56.1,"3,947,942",62.5,"12,970,747",
10/16/2015,58.1,"18,172,859,841",1.4,"7,121,430,298",0.2,"6,587,345,961",16.0,"534,084,337",155.9,"5,432,689,301",165.4,"4,400,608,862",144.4,"1,418,138,340",135.8,"974,382,179",168.4,"35,863,729",130.6,"85,578,096",167.5,"208,428,508",178.8,"112,660,484",139.0,"1,225,344",178.3,"2,656,292,121",251.7,"196,782,618",132.4,"202,473,841",151.5,"313,890,282",139.5,"644,448,656",248.0,"454,378,408",143.6,"284,745,855",157.9,"100,527,228",199.0,"441,804,711",137.6,"17,240,523",151.5,"326,178,401",150.9,"299,897,263",155.8,"21,298,896",170.4,"4,982,242",115.3,"1,032,080,439",18.7,"288,163,327",203.2,"259,922,406",100.5,"269,382,857",157.3,"214,611,848",35.3,"5,618,740,242",29.8,"5,163,817,491",29.9,"5,123,072,780",19.6,"1,369,999,094",35.2,"2,849,442,150",29.1,"717,449,000",28.1,"186,182,536",14.8,"40,744,711",,,13.8,"20,837,621",15.8,"19,907,090",108.6,"341,989,333",137.1,"229,603,462",50.4,"112,385,870",66.9,"99,947,426",66.9,"99,947,426",52.1,"49,494,356",83.7,"46,505,975",54.2,"3,947,095",63.3,"12,985,992",
10/23/2015,55.0,"18,250,547,723",1.4,"7,167,841,486",0.2,"6,632,637,046",16.2,"535,204,440",150.5,"5,427,793,656",159.2,"4,390,985,581",139.8,"1,399,000,694",130.9,"984,608,051",163.3,"35,850,199",135.4,"55,386,598",161.4,"208,801,047",171.3,"113,128,547",136.4,"1,226,252",171.1,"2,664,628,560",242.0,"197,528,264",127.7,"202,424,786",143.7,"312,725,452",133.8,"648,779,946",239.9,"455,921,971",137.0,"284,844,272",153.3,"101,756,989",190.0,"443,389,476",134.1,"17,257,403",145.9,"327,356,326",145.3,"301,017,230",150.1,"21,349,459",165.3,"4,989,637",113.2,"1,036,808,075",18.5,"287,727,853",198.9,"260,731,358",98.6,"273,649,995",154.7,"214,698,869",31.3,"5,654,912,582",25.5,"5,196,861,034",25.6,"5,157,009,097",15.8,"1,384,368,723",30.8,"2,869,099,103",24.2,"717,220,706",23.4,"186,320,565",12.2,"39,851,938",,,9.6,"20,866,175",15.0,"18,985,763",107.5,"343,551,656",136.6,"230,047,662",48.5,"113,503,995",67.2,"101,532,623",67.2,"101,532,623",52.4,"49,432,230",83.4,"48,156,375",54.0,"3,944,017",61.9,"12,967,269",
10/30/2015,54.8,"18,227,126,624",1.1,"7,135,407,659",0.0,"6,606,167,044",15.4,"529,240,615",149.9,"5,451,088,539",158.8,"4,415,430,802",137.0,"1,429,559,455",127.8,"990,965,202",161.0,"35,746,620",128.9,"75,318,872",158.9,"213,787,251",173.6,"112,516,679",135.1,"1,224,831",172.1,"2,660,658,342",243.6,"195,207,975",126.6,"202,579,790",143.5,"312,198,425",133.1,"648,510,017",247.4,"450,834,641",138.4,"291,442,108",150.8,"102,539,098",190.5,"440,174,236",132.3,"17,172,052",146.8,"325,213,005",146.1,"299,020,341",152.5,"21,215,322",164.6,"4,977,342",111.6,"1,035,657,738",17.5,"289,150,735",199.4,"259,388,093",96.6,"272,942,555",151.6,"214,176,355",30.8,"5,640,630,426",25.0,"5,184,960,348",25.1,"5,145,231,381",13.8,"1,382,546,305",31.0,"2,861,500,335",23.6,"715,340,068",23.2,"185,844,672",17.7,"39,728,968",,,16.4,"20,800,627",19.1,"18,928,340",105.9,"340,391,608",135.8,"227,561,735",45.5,"112,829,873",70.1,"102,342,038",70.1,"102,342,038",55.1,"49,285,039",86.7,"49,122,337",49.6,"3,934,662",60.2,"12,936,431",
11/06/2015,52.6,"17,957,819,041",1.4,"6,973,507,913",0.3,"6,454,755,358",15.3,"518,752,555",146.0,"5,379,609,948",154.8,"4,360,559,244",133.6,"1,407,496,586",124.3,"973,547,403",157.5,"35,462,229",126.6,"74,535,377",155.5,"210,398,839",170.3,"112,331,512",135.3,"1,221,227",167.4,"2,630,620,538",243.6,"191,592,803",124.5,"198,723,961",140.3,"310,343,385",129.7,"635,870,914",235.0,"451,234,476",136.6,"289,649,323",143.1,"101,203,537",185.1,"435,065,690",130.9,"16,936,449",144.8,"322,442,120",144.2,"296,592,714",150.1,"20,940,710",163.4,"4,908,696",108.2,"1,019,050,704",15.8,"281,470,498",192.0,"256,545,306",93.0,"272,124,983",149.7,"208,909,918",26.8,"5,604,701,180",20.8,"5,148,400,829",20.9,"5,108,850,290",7.3,"1,375,287,960",27.9,"2,838,715,201",18.9,"710,544,836",21.6,"184,302,293",15.6,"39,550,539",,,13.1,"20,720,541",18.4,"18,829,999",102.8,"340,839,668",132.6,"227,666,398",42.9,"113,173,269",68.8,"102,599,828",68.8,"102,599,828",53.5,"49,076,763",85.6,"49,612,276",47.2,"3,910,789",57.9,"12,860,855",
11/13/2015,53.9,"18,041,342,483",1.3,"7,019,042,140",0.2,"6,499,020,348",14.9,"520,021,792",147.1,"5,413,418,492",155.3,"4,393,206,137",132.0,"1,417,904,739",122.2,"980,792,319",155.8,"35,940,330",127.0,"74,739,977",154.9,"212,771,962",170.0,"112,437,246",131.1,"1,222,905",169.0,"2,648,922,375",253.3,"190,563,232",124.1,"200,784,277",141.2,"312,442,327",129.4,"644,226,781",238.9,"456,521,979",136.1,"289,955,731",145.9,"101,297,508",187.1,"436,121,475",127.8,"17,009,065",145.4,"326,379,023",144.8,"299,692,129",149.9,"21,760,854",164.0,"4,926,041",111.7,"1,020,212,355",16.3,"282,274,059",202.8,"255,153,578",96.4,"272,802,024",149.0,"209,982,694",29.8,"5,608,881,850",24.1,"5,153,006,033",24.2,"5,113,397,026",12.1,"1,375,430,643",30.6,"2,842,150,660",21.4,"711,385,450",25.4,"184,430,274",15.5,"39,609,007",,,13.7,"20,745,815",17.5,"18,863,192",103.6,"340,227,313",134.5,"226,841,225",41.7,"113,386,088",68.4,"102,753,131",68.4,"102,753,131",53.5,"49,173,785",84.9,"49,656,303",47.4,"3,923,042",57.5,"12,895,373",
11/20/2015,52.5,"18,163,464,085",-0.7,"7,104,535,691",-1.9,"6,578,581,108",14.0,"525,954,583",146.1,"5,444,806,922",154.8,"4,420,305,711",130.1,"1,427,556,751",119.9,"987,512,963",152.6,"38,517,627",125.1,"74,839,180",155.0,"212,872,487",168.7,"112,597,065",130.1,"1,217,430",169.2,"2,663,203,464",258.8,"189,606,281",122.6,"208,074,482",141.5,"313,691,609",128.2,"648,593,799",244.9,"454,921,004",134.5,"290,223,407",146.0,"101,324,577",184.4,"439,682,025",126.5,"17,086,280",145.0,"329,545,495",144.4,"302,531,938",150.0,"22,057,700",161.0,"4,955,858",108.8,"1,024,501,212",16.4,"282,675,429",195.0,"257,210,305",95.7,"272,894,629",144.5,"211,720,849",29.2,"5,614,121,472",23.7,"5,157,141,726",23.7,"5,117,524,287",13.5,"1,375,473,514",30.0,"2,845,229,401",18.7,"712,176,987",22.8,"184,644,385",12.7,"39,617,439",,,11.0,"20,746,853",14.5,"18,870,585",100.5,"340,205,716",132.1,"226,558,943",37.7,"113,646,773",64.3,"103,885,391",64.3,"103,885,391",50.5,"50,158,224",79.9,"49,799,291",42.3,"3,927,875",58.3,"12,888,639",
11/27/2015,54.0,"18,207,241,317",1.2,"7,113,957,753",0.1,"6,590,838,735",15.3,"523,119,018",147.0,"5,452,460,732",155.4,"4,426,282,275",129.8,"1,428,305,425",119.0,"986,703,811",153.3,"38,884,701",125.9,"74,959,190",155.7,"213,360,746",168.8,"113,178,835",131.8,"1,218,141",170.3,"2,667,782,477",265.1,"189,202,170",122.5,"208,497,261",141.8,"314,258,834",126.9,"651,118,962",250.6,"454,447,261",134.3,"290,857,747",146.5,"101,535,901",184.7,"440,731,421",126.9,"17,132,920",146.0,"330,194,373",145.5,"303,115,010",150.3,"22,115,308",162.3,"4,964,055",110.8,"1,026,178,458",17.1,"282,974,801",201.5,"256,616,590",96.5,"273,167,054",144.2,"213,420,013",30.6,"5,640,822,832",25.2,"5,187,125,699",25.3,"5,147,846,595",14.7,"1,390,166,748",31.5,"2,861,731,891",20.9,"710,985,007",24.2,"184,962,949",10.6,"39,279,103",39.8,"1,158,838",6.5,"19,034,307",12.9,"19,085,959",102.7,"336,329,283",133.7,"222,813,550",42.0,"113,515,732",65.2,"104,461,458",65.2,"104,461,458",51.5,"50,142,455",80.3,"50,390,683",44.4,"3,928,320",57.8,"12,906,392",
12/04/2015,53.8,"18,082,314,861",1.1,"7,023,850,879",0.0,"6,518,838,105",15.5,"505,012,774",147.0,"5,430,343,505",154.7,"4,419,745,789",128.2,"1,427,181,415",117.3,"987,675,735",150.7,"38,815,261",123.7,"74,949,446",154.5,"212,934,245",169.4,"111,588,568",125.3,"1,218,160",170.0,"2,664,369,779",275.7,"185,622,894",120.6,"208,307,019",139.8,"316,572,883",123.8,"652,255,149",256.5,"451,459,072",131.8,"291,985,981",144.9,"100,880,905",183.2,"440,161,447",124.3,"17,124,429",145.0,"328,194,596",144.4,"301,228,859",150.6,"22,028,083",160.7,"4,937,653",113.7,"1,010,597,715",18.5,"277,831,314",207.3,"254,454,856",100.1,"266,263,385",143.0,"212,048,161",29.7,"5,628,120,477",23.6,"5,175,100,979",23.7,"5,135,911,844",10.6,"1,388,977,314",31.6,"2,853,094,902",17.6,"709,466,159",23.9,"184,373,469",11.3,"39,189,135",38.7,"1,156,825",6.2,"18,997,441",14.7,"19,034,870",111.1,"336,283,474",145.2,"223,504,835",43.5,"112,778,639",66.5,"103,850,627",66.5,"103,850,627",53.1,"50,092,346",81.7,"49,843,887",44.7,"3,914,395",58.6,"12,885,396",
12/11/2015,57.9,"18,198,319,036",1.0,"7,080,903,263",-0.1,"6,569,990,270",16.2,"510,912,993",154.1,"5,471,724,370",161.2,"4,460,640,223",133.2,"1,400,744,389",122.2,"996,290,649",152.9,"40,084,905",160.8,"36,167,347",156.5,"214,560,497",170.3,"112,420,133",121.3,"1,220,857",177.4,"2,725,607,191",301.6,"183,899,047",118.8,"249,237,415",141.1,"334,747,382",125.9,"658,808,609",285.1,"445,561,948",137.2,"293,591,422",146.1,"100,375,045",190.4,"442,024,214",125.7,"17,362,110",146.1,"334,288,643",145.3,"305,120,652",153.7,"24,166,803",160.7,"5,001,187",122.9,"1,011,084,146",18.9,"279,540,150",235.6,"251,011,882",109.7,"265,440,316",143.2,"215,091,798",35.9,"5,645,691,404",29.7,"5,190,661,986",29.8,"5,151,421,104",17.1,"1,392,556,715",37.3,"2,863,190,974",24.5,"710,773,586",30.0,"184,899,829",16.0,"39,240,883",47.9,"1,157,167",11.3,"19,017,541",18.8,"19,066,174",119.8,"338,324,023",154.9,"225,082,570",50.1,"113,241,454",66.8,"103,769,571",66.8,"103,769,571",54.4,"50,182,781",80.5,"49,668,898",52.7,"3,917,891",59.5,"12,935,823",
12/18/2015,58.1,"18,088,833,304",1.6,"7,058,328,920",0.2,"6,548,022,361",19.6,"510,306,559",156.7,"5,399,379,308",166.5,"4,419,976,337",135.0,"1,389,014,757",124.5,"987,085,356",156.3,"39,863,457",160.1,"36,058,716",158.6,"212,693,161",166.7,"112,092,617",120.9,"1,221,449",184.8,"2,699,374,762",318.3,"180,763,080",120.5,"247,831,953",143.5,"332,862,303",129.6,"654,377,599",312.0,"434,902,666",139.6,"291,996,628",149.4,"100,950,579",194.3,"438,373,355",125.1,"17,316,598",149.1,"331,586,819",148.3,"302,648,819",155.7,"23,966,936",165.6,"4,971,064",112.4,"979,402,970",19.9,"278,173,646",200.9,"225,204,164",109.5,"262,718,060",143.1,"213,307,100",34.5,"5,631,125,077",28.2,"5,182,832,314",28.3,"5,143,666,224",14.2,"1,391,573,048",36.4,"2,858,000,959",23.3,"709,481,758",28.9,"184,610,458",17.6,"39,166,090",45.7,"1,155,425",11.9,"18,985,861",21.6,"19,024,803",121.3,"332,478,008",157.6,"218,076,411",52.2,"114,401,597",69.5,"102,919,707",69.5,"102,919,707",55.9,"50,005,802",84.6,"49,006,218",52.8,"3,907,687",60.0,"12,895,049",
12/25/2015,58.3,"18,148,194,054",1.6,"7,131,139,497",0.3,"6,620,632,082",18.4,"510,507,415",156.6,"5,383,384,390",166.7,"4,405,252,619",135.0,"1,380,457,167",124.5,"980,620,616",155.7,"39,792,807",160.0,"35,934,416",158.3,"211,901,492",168.0,"110,986,971",122.1,"1,220,865",185.0,"2,694,816,848",315.1,"180,640,655",120.3,"247,155,172",142.1,"332,094,680",129.3,"652,255,683",315.7,"436,973,559",138.4,"291,423,979",149.0,"100,600,351",194.5,"436,418,105",124.3,"17,254,665",149.3,"329,978,604",148.5,"301,167,049",155.6,"23,865,925",164.7,"4,945,631",111.1,"978,131,771",20.4,"277,803,884",196.0,"225,390,033",108.8,"262,449,486",142.6,"212,488,367",36.2,"5,633,670,166",30.0,"5,186,172,312",30.1,"5,146,465,017",16.8,"1,400,976,629",37.9,"2,854,731,048",24.7,"706,609,967",31.2,"184,147,373",18.8,"39,707,295",43.4,"1,355,439",13.0,"19,220,307",23.0,"19,131,548",120.8,"332,975,127",157.0,"218,727,789",51.3,"114,247,338",69.8,"101,644,697",69.8,"101,644,697",56.0,"49,981,208",85.4,"48,162,201",52.3,"3,501,287",60.9,"12,878,030",
12/31/2015,56.4,"18,134,421,283",2.0,"7,117,905,287",0.6,"6,606,532,312",20.8,"511,372,974",155.4,"5,376,821,120",165.4,"4,400,604,145",133.8,"1,379,418,458",122.9,"980,314,619",156.1,"39,736,761",157.6,"35,972,093",158.1,"211,425,378",168.9,"110,748,307",123.9,"1,221,299",183.4,"2,692,412,340",311.8,"179,797,767",120.3,"246,658,403",141.4,"331,728,751",129.0,"651,185,381",310.0,"438,761,242",137.4,"291,106,913",149.7,"100,270,466",193.0,"435,814,653",124.6,"17,088,766",150.1,"328,773,347",149.3,"300,050,445",156.6,"23,797,507",165.7,"4,925,394",110.5,"976,216,975",21.1,"277,651,454",192.4,"225,419,651",108.7,"262,092,458",142.7,"211,053,412",30.7,"5,639,694,876",24.0,"5,194,566,246",24.1,"5,154,896,768",10.5,"1,403,153,928",31.2,"2,860,276,383",21.8,"707,004,627",25.2,"184,461,829",21.1,"39,669,478",43.5,"1,354,806",14.2,"19,205,953",26.4,"19,108,719",121.4,"330,979,016",157.6,"217,495,200",52.2,"113,483,815",72.0,"101,275,745",72.0,"101,275,745",58.6,"49,940,462",87.5,"47,454,538",54.6,"3,880,746",61.4,"12,873,869",
01/08/2016,58.2,"18,145,745,011",1.6,"7,105,696,511",0.4,"6,599,811,765",17.5,"505,884,746",159.7,"5,382,648,919",169.6,"4,403,429,356",139.0,"1,371,580,915",129.0,"971,357,347",158.2,"40,022,304",160.3,"36,271,500",160.2,"212,157,099",173.1,"110,547,456",122.1,"1,225,209",187.2,"2,701,034,076",321.0,"178,919,452",120.4,"248,631,506",146.3,"333,963,651",129.9,"653,476,231",321.0,"434,876,483",137.7,"293,296,693",151.1,"100,669,675",198.1,"439,945,696",127.8,"17,254,688",153.1,"330,814,365",152.0,"301,929,664",164.4,"23,907,731",166.6,"4,976,970",114.9,"979,219,563",20.5,"284,138,428",212.2,"219,398,385",112.2,"262,684,565",144.0,"212,998,186",32.9,"5,657,399,581",26.4,"5,209,198,030",26.5,"5,169,389,809",13.6,"1,406,297,830",33.6,"2,868,982,587",23.8,"709,088,664",26.1,"185,020,728",13.0,"39,808,221",43.5,"1,358,652",7.3,"19,264,863",16.6,"19,184,706",121.7,"333,792,340",160.0,"219,070,323",48.7,"114,722,017",67.2,"101,462,008",67.2,"101,462,008",53.9,"50,189,557",82.6,"47,358,358",51.5,"3,914,093",60.6,"12,947,203",
01/15/2016,62.4,"18,256,514,904",1.9,"7,153,854,857",0.6,"6,645,743,924",17.9,"508,110,933",170.3,"5,433,783,202",180.9,"4,447,769,518",146.5,"1,376,304,475",137.0,"973,644,679",163.6,"40,072,267",171.3,"36,107,180",167.8,"212,004,501",174.5,"113,247,585",120.9,"1,228,263",201.3,"2,736,412,754",350.2,"176,605,281",124.1,"249,263,530",157.0,"333,327,179",138.2,"701,010,511",367.6,"421,921,207",146.7,"293,150,749",157.6,"101,587,111",209.0,"442,087,189",133.7,"17,459,997",155.2,"335,052,289",153.9,"305,973,709",168.7,"24,058,343",171.9,"5,020,237",122.9,"986,013,684",22.2,"285,140,012",230.2,"220,073,262",124.4,"263,280,194",144.6,"217,520,216",35.3,"5,668,876,845",29.1,"5,224,995,722",29.2,"5,185,035,257",16.9,"1,409,596,631",36.1,"2,878,234,286",26.1,"711,550,835",28.7,"185,653,505",7.6,"39,960,465",42.9,"1,362,830",3.5,"19,329,138",9.2,"19,268,496",122.8,"332,322,680",163.5,"216,940,158",46.2,"115,382,522",64.8,"98,552,349",64.8,"98,552,349",52.7,"48,033,805",78.7,"46,670,882",46.7,"3,847,663",60.7,"13,006,094",
01/22/2016,61.7,"18,325,216,635",0.1,"7,242,043,074",-1.3,"6,733,866,914",18.8,"508,176,160",176.7,"5,415,436,071",188.9,"4,425,209,659",154.8,"1,369,275,728",146.3,"968,341,885",167.8,"39,930,401",182.9,"35,853,151",174.0,"210,918,901",178.3,"113,002,768",121.2,"1,228,622",210.0,"2,721,509,963",360.5,"175,249,323",129.0,"247,645,334",164.9,"331,251,646",144.0,"698,056,216",393.2,"417,335,395",151.5,"292,259,262",165.5,"100,787,812",212.4,"441,509,815",135.7,"17,415,162",157.5,"334,423,967",156.2,"305,402,485",171.2,"24,002,262",172.7,"5,019,220",121.8,"990,226,412",24.2,"289,260,665",223.2,"221,052,685",123.6,"263,263,866",146.3,"216,649,196",30.5,"5,667,737,490",23.7,"5,226,729,601",23.8,"5,186,805,590",13.1,"1,409,977,826",28.8,"2,879,632,770",23.8,"711,489,109",26.9,"185,705,885",11.3,"39,924,011",43.9,"1,362,278",6.6,"19,313,933",13.8,"19,247,799",126.1,"329,997,669",167.5,"214,543,504",49.0,"115,454,165",64.8,"98,014,690",64.8,"98,014,690",52.1,"48,016,780",79.2,"46,157,112",51.2,"3,840,798",63.2,"12,995,530",
